dt,AverageTemperature,State
19430107,24.318,Indiana
19430108,23.781,Indiana
19430109,16.925,Indiana
19430110,11.664,Indiana
19430111,3.817,Indiana
19430112,1.712,Indiana
19440101,0.303,Indiana
19440102,0.796,Indiana
19440103,2.771,Indiana
19440104,9.669,Indiana
19440105,19.565,Indiana
19440106,23.883,Indiana
19440107,24.243,Indiana
19440108,23.671,Indiana
19440109,19.112,Indiana
19440110,12.133,Indiana
19440111,6.361,Indiana
19440112,3.572,Indiana
19450101,5.125,Indiana
19450102,0.245,Indiana
19450103,10.618,Indiana
19450104,11.556,Indiana
19450105,13.862,Indiana
19450106,20.116,Indiana
19450107,22.616,Indiana
19450108,22.527,Indiana
19450109,19.724,Indiana
19450110,11.302,Indiana
19450111,6.19,Indiana
19450112,4.092,Indiana
19460101,1.246,Indiana
19460102,0.795,Indiana
19460103,10.993,Indiana
19460104,11.838,Indiana
19460105,15.207,Indiana
19460106,21.496,Indiana
19460107,23.679,Indiana
19460108,20.591,Indiana
19460109,19.063,Indiana
19460110,14.599,Indiana
19460111,7.798,Indiana
19460112,2.118,Indiana
19470101,0.384,Indiana
19470102,4.789,Indiana
19470103,0.86,Indiana
19470104,10.501,Indiana
19470105,14.665,Indiana
19470106,20.364,Indiana
19470107,21.602,Indiana
19470108,26.348,Indiana
19470109,19.456,Indiana
19470110,16.477,Indiana
19470111,3.291,Indiana
19470112,0.116,Indiana
19480101,5.929,Indiana
19480102,0.879,Indiana
19480103,5.182,Indiana
19480104,12.879,Indiana
19480105,15.55,Indiana
19480106,21.646,Indiana
19480107,23.906,Indiana
19480108,22.85,Indiana
19480109,19.845,Indiana
19480110,10.726,Indiana
19480111,7.595,Indiana
19480112,1.107,Indiana
19490101,0.98,Indiana
19490102,1.222,Indiana
19490103,4.989,Indiana
19490104,10.041,Indiana
19490105,17.444,Indiana
19490106,23.102,Indiana
19490107,25.593,Indiana
19490108,23.087,Indiana
19490109,15.951,Indiana
19490110,14.658,Indiana
19490111,5.766,Indiana
19490112,1.847,Indiana
19500101,2.509,Indiana
19500102,0.446,Indiana
19500103,2.578,Indiana
19500104,7.69,Indiana
19500105,17.393,Indiana
19500106,20.875,Indiana
19500107,22.156,Indiana
19500108,21.225,Indiana
19500109,18.073,Indiana
19500110,14.814,Indiana
19500111,2.562,Indiana
19500112,4.715,Indiana
19510101,1.263,Indiana
19510102,0.801,Indiana
19510103,3.7,Indiana
19510104,9.237,Indiana
19510105,17.462,Indiana
19510106,21.012,Indiana
19510107,23.309,Indiana
19510108,22.228,Indiana
19510109,17.623,Indiana
19510110,13.695,Indiana
19510111,1.805,Indiana
19510112,0.876,Indiana
19520101,0.411,Indiana
19520102,1.765,Indiana
19520103,4.064,Indiana
19520104,10.956,Indiana
19520105,16.125,Indiana
19520106,24.545,Indiana
19520107,25.159,Indiana
19520108,22.621,Indiana
19520109,18.596,Indiana
19520110,9.709,Indiana
19520111,6.357,Indiana
19520112,1.294,Indiana
19530101,0.566,Indiana
19530102,1.902,Indiana
19530103,5.676,Indiana
19530104,8.885,Indiana
19530105,17.814,Indiana
19530106,24.037,Indiana
19530107,24.355,Indiana
19530108,23.457,Indiana
19530109,19.615,Indiana
19530110,14.298,Indiana
19530111,6.476,Indiana
19530112,0.495,Indiana
19540101,0.885,Indiana
19540102,4.092,Indiana
19540103,3.373,Indiana
19540104,13.707,Indiana
19540105,14.231,Indiana
19540106,23.714,Indiana
19540107,24.933,Indiana
19540108,23.163,Indiana
19540109,20.814,Indiana
19540110,13.174,Indiana
19540111,5.706,Indiana
19540112,0.097,Indiana
19550101,2.39,Indiana
19550102,0.241,Indiana
19550103,5.028,Indiana
19550104,14.124,Indiana
19550105,17.748,Indiana
19550106,19.64,Indiana
19550107,26.257,Indiana
19550108,24.76,Indiana
19550109,20.281,Indiana
19550110,12.748,Indiana
19550111,3.74,Indiana
19550112,1.851,Indiana
19560101,2.636,Indiana
19560102,0.643,Indiana
19560103,4.52,Indiana
19560104,9.608,Indiana
19560105,17.055,Indiana
19560106,22.406,Indiana
19560107,23.292,Indiana
19560108,23.007,Indiana
19560109,18.082,Indiana
19560110,15.272,Indiana
19560111,5.487,Indiana
19560112,3.086,Indiana
19570101,4.816,Indiana
19570102,2.211,Indiana
19570103,4.632,Indiana
19570104,11.675,Indiana
19570105,16.786,Indiana
19570106,22.126,Indiana
19570107,24.066,Indiana
19570108,22.864,Indiana
19570109,18.411,Indiana
19570110,10.645,Indiana
19570111,5.388,Indiana
19570112,2.432,Indiana
19580101,2.236,Indiana
19580102,4.717,Indiana
19580103,2.56,Indiana
19580104,11.225,Indiana
19580105,16.436,Indiana
19580106,19.468,Indiana
19580107,23.19,Indiana
19580108,22.577,Indiana
19580109,18.91,Indiana
19580110,12.748,Indiana
19580111,6.946,Indiana
19580112,4.474,Indiana
19590101,4.242,Indiana
19590102,0.357,Indiana
19590103,4.177,Indiana
19590104,11.296,Indiana
19590105,19.14,Indiana
19590106,22.364,Indiana
19590107,23.718,Indiana
19590108,25.172,Indiana
19590109,20.45,Indiana
19590110,12.266,Indiana
19590111,2.878,Indiana
19590112,2.354,Indiana
19600101,0.637,Indiana
19600102,1.857,Indiana
19600103,2.885,Indiana
19600104,12.837,Indiana
19600105,15.226,Indiana
19600106,20.79,Indiana
19600107,22.657,Indiana
19600108,23.622,Indiana
19600109,21.143,Indiana
19600110,12.75,Indiana
19600111,6.407,Indiana
19600112,3.352,Indiana
19610101,4.098,Indiana
19610102,1.742,Indiana
19610103,6.594,Indiana
19610104,7.976,Indiana
19610105,14.215,Indiana
19610106,20.63,Indiana
19610107,23.395,Indiana
19610108,22.542,Indiana
19610109,21.109,Indiana
19610110,13.268,Indiana
19610111,5.725,Indiana
19610112,1.324,Indiana
19620101,4.535,Indiana
19620102,0.732,Indiana
19620103,3.006,Indiana
19620104,10.184,Indiana
19620105,20.449,Indiana
19620106,22.035,Indiana
19620107,22.753,Indiana
19620108,22.767,Indiana
19620109,17.424,Indiana
19620110,13.887,Indiana
19620111,5.468,Indiana
19620112,3.08,Indiana
19630101,7.196,Indiana
19630102,5.18,Indiana
19630103,6.405,Indiana
19630104,12.078,Indiana
19630105,15.66,Indiana
19630106,22.121,Indiana
19630107,23.227,Indiana
19630108,21.29,Indiana
19630109,18.54,Indiana
19630110,16.523,Indiana
19630111,7.498,Indiana
19630112,6.515,Indiana
19640101,0.613,Indiana
19640102,1.436,Indiana
19640103,4.468,Indiana
19640104,12.176,Indiana
19640105,18.878,Indiana
19640106,22.731,Indiana
19640107,23.966,Indiana
19640108,22.301,Indiana
19640109,19.11,Indiana
19640110,10.619,Indiana
19640111,7.578,Indiana
19640112,0.47,Indiana
19650101,1.963,Indiana
19650102,1.416,Indiana
19650103,0.928,Indiana
19650104,11.252,Indiana
19650105,19.869,Indiana
19650106,21.715,Indiana
19650107,22.706,Indiana
19650108,21.933,Indiana
19650109,19.632,Indiana
19650110,11.894,Indiana
19650111,6.964,Indiana
19650112,3.155,Indiana
19660101,4.945,Indiana
19660102,0.933,Indiana
19660103,5.784,Indiana
19660104,9.512,Indiana
19660105,14.239,Indiana
19660106,21.885,Indiana
19660107,25.352,Indiana
19660108,21.941,Indiana
19660109,17.703,Indiana
19660110,10.67,Indiana
19660111,6.383,Indiana
19660112,0.147,Indiana
19670101,0.26,Indiana
19670102,3.16,Indiana
19670103,5.662,Indiana
19670104,12.225,Indiana
19670105,14.468,Indiana
19670106,22.418,Indiana
19670107,22.221,Indiana
19670108,20.686,Indiana
19670109,17.372,Indiana
19670110,12.041,Indiana
19670111,3.514,Indiana
19670112,0.972,Indiana
19680101,4.213,Indiana
19680102,3.325,Indiana
19680103,5.872,Indiana
19680104,11.708,Indiana
19680105,15.02,Indiana
19680106,22.252,Indiana
19680107,23.707,Indiana
19680108,23.533,Indiana
19680109,18.899,Indiana
19680110,12.507,Indiana
19680111,6.183,Indiana
19680112,0.947,Indiana
19690101,3.739,Indiana
19690102,0.309,Indiana
19690103,1.999,Indiana
19690104,11.764,Indiana
19690105,17.021,Indiana
19690106,20.8,Indiana
19690107,24.429,Indiana
19690108,22.748,Indiana
19690109,18.637,Indiana
19690110,12.086,Indiana
19690111,3.936,Indiana
19690112,1.761,Indiana
19700101,6.838,Indiana
19700102,1.74,Indiana
19700103,2.801,Indiana
19700104,11.894,Indiana
19700105,18.55,Indiana
19700106,21.533,Indiana
19700107,23.61,Indiana
19700108,22.993,Indiana
19700109,20.916,Indiana
19700110,13.167,Indiana
19700111,5.277,Indiana
19700112,1.154,Indiana
19710101,4.692,Indiana
19710102,1.185,Indiana
19710103,2.892,Indiana
19710104,10.38,Indiana
19710105,14.955,Indiana
19710106,23.938,Indiana
19710107,22.435,Indiana
19710108,21.772,Indiana
19710109,20.73,Indiana
19710110,16.43,Indiana
19710111,6.071,Indiana
19710112,3.601,Indiana
19720101,2.784,Indiana
19720102,1.834,Indiana
19720103,4.121,Indiana
19720104,10.3,Indiana
19720105,17.736,Indiana
19720106,19.772,Indiana
19720107,23.393,Indiana
19720108,22.707,Indiana
19720109,19.929,Indiana
19720110,10.633,Indiana
19720111,4.239,Indiana
19720112,0.612,Indiana
19730101,0.813,Indiana
19730102,0.387,Indiana
19730103,9.206,Indiana
19730104,10.548,Indiana
19730105,14.805,Indiana
19730106,22.813,Indiana
19730107,24.219,Indiana
19730108,23.371,Indiana
19730109,20.526,Indiana
19730110,14.875,Indiana
19730111,7.266,Indiana
19730112,0.848,Indiana
19740101,1.078,Indiana
19740102,0.383,Indiana
19740103,6.44,Indiana
19740104,11.981,Indiana
19740105,16.072,Indiana
19740106,19.879,Indiana
19740107,24.446,Indiana
19740108,22.676,Indiana
19740109,16.532,Indiana
19740110,11.542,Indiana
19740111,6.213,Indiana
19740112,0.465,Indiana
19750101,0.011,Indiana
19750102,0.217,Indiana
19750103,2.911,Indiana
19750104,8.724,Indiana
19750105,18.835,Indiana
19750106,22.299,Indiana
19750107,23.385,Indiana
19750108,24.158,Indiana
19750109,16.75,Indiana
19750110,13.22,Indiana
19750111,8.502,Indiana
19750112,0.675,Indiana
19760101,4.296,Indiana
19760102,3.687,Indiana
19760103,8.424,Indiana
19760104,12.06,Indiana
19760105,15.041,Indiana
19760106,21.91,Indiana
19760107,23.389,Indiana
19760108,21.35,Indiana
19760109,17.576,Indiana
19760110,9.236,Indiana
19760111,1.568,Indiana
19760112,3.885,Indiana
19770101,11.463,Indiana
19770102,1.906,Indiana
19770103,7.95,Indiana
19770104,13.754,Indiana
19770105,20.568,Indiana
19770106,21.149,Indiana
19770107,25.322,Indiana
19770108,22.639,Indiana
19770109,20.304,Indiana
19770110,11.027,Indiana
19770111,6.718,Indiana
19770112,2.45,Indiana
19780101,7.729,Indiana
19780102,8.497,Indiana
19780103,1.261,Indiana
19780104,11.276,Indiana
19780105,15.911,Indiana
19780106,22.223,Indiana
19780107,23.739,Indiana
19780108,22.868,Indiana
19780109,21.142,Indiana
19780110,11.144,Indiana
19780111,7.173,Indiana
19780112,0.108,Indiana
19790101,7.907,Indiana
19790102,7.284,Indiana
19790103,5.699,Indiana
19790104,9.722,Indiana
19790105,16.073,Indiana
19790106,21.836,Indiana
19790107,22.76,Indiana
19790108,22.425,Indiana
19790109,18.764,Indiana
19790110,12.234,Indiana
19790111,5.735,Indiana
19790112,1.436,Indiana
19800101,2.021,Indiana
19800102,4.447,Indiana
19800103,2.332,Indiana
19800104,9.637,Indiana
19800105,17.315,Indiana
19800106,20.861,Indiana
19800107,25.51,Indiana
19800108,25.03,Indiana
19800109,20.182,Indiana
19800110,10.695,Indiana
19800111,5.1,Indiana
19800112,0.13,Indiana
19810101,4.376,Indiana
19810102,0.139,Indiana
19810103,4.673,Indiana
19810104,13.475,Indiana
19810105,14.915,Indiana
19810106,22.699,Indiana
19810107,23.922,Indiana
19810108,22.47,Indiana
19810109,18.189,Indiana
19810110,11.183,Indiana
19810111,6.617,Indiana
19810112,1.942,Indiana
19820101,7.013,Indiana
19820102,3.202,Indiana
19820103,4.673,Indiana
19820104,8.363,Indiana
19820105,19.939,Indiana
19820106,19.604,Indiana
19820107,24.212,Indiana
19820108,21.647,Indiana
19820109,18.354,Indiana
19820110,13.026,Indiana
19820111,6.799,Indiana
19820112,4.585,Indiana
19830101,0.962,Indiana
19830102,1.57,Indiana
19830103,5.82,Indiana
19830104,8.688,Indiana
19830105,14.978,Indiana
19830106,22.228,Indiana
19830107,26.002,Indiana
19830108,25.758,Indiana
19830109,19.794,Indiana
19830110,13.113,Indiana
19830111,7.351,Indiana
19830112,6.075,Indiana
19840101,5.574,Indiana
19840102,2.711,Indiana
19840103,0.62,Indiana
19840104,9.971,Indiana
19840105,15.136,Indiana
19840106,23.869,Indiana
19840107,22.665,Indiana
19840108,23.593,Indiana
19840109,18.215,Indiana
19840110,15.087,Indiana
19840111,5.354,Indiana
19840112,3.541,Indiana
19850101,6.151,Indiana
19850102,3.456,Indiana
19850103,7.083,Indiana
19850104,13.896,Indiana
19850105,18.249,Indiana
19850106,20.767,Indiana
19850107,23.643,Indiana
19850108,22.035,Indiana
19850109,19.584,Indiana
19850110,14.014,Indiana
19850111,7.971,Indiana
19850112,4.679,Indiana
19860101,1.827,Indiana
19860102,0.642,Indiana
19860103,6.256,Indiana
19860104,12.749,Indiana
19860105,17.729,Indiana
19860106,22.522,Indiana
19860107,25.273,Indiana
19860108,21.382,Indiana
19860109,20.883,Indiana
19860110,13.091,Indiana
19860111,4.398,Indiana
19860112,0.274,Indiana
19870101,2.435,Indiana
19870102,1.529,Indiana
19870103,6.789,Indiana
19870104,11.281,Indiana
19870105,19.95,Indiana
19870106,23.432,Indiana
19870107,24.784,Indiana
19870108,23.624,Indiana
19870109,19.84,Indiana
19870110,9.085,Indiana
19870111,8.124,Indiana
19870112,1.845,Indiana
19880101,3.95,Indiana
19880102,2.467,Indiana
19880103,5.09,Indiana
19880104,10.865,Indiana
19880105,18.021,Indiana
19880106,23.047,Indiana
19880107,25.417,Indiana
19880108,25.315,Indiana
19880109,19.34,Indiana
19880110,8.823,Indiana
19880111,6.368,Indiana
19880112,0.398,Indiana
19890101,1.871,Indiana
19890102,2.997,Indiana
19890103,5.218,Indiana
19890104,10.354,Indiana
19890105,15.206,Indiana
19890106,21.768,Indiana
19890107,24.243,Indiana
19890108,22.642,Indiana
19890109,17.961,Indiana
19890110,12.796,Indiana
19890111,5.242,Indiana
19890112,7.345,Indiana
19900101,2.862,Indiana
19900102,2.823,Indiana
19900103,7.256,Indiana
19900104,10.59,Indiana
19900105,15.332,Indiana
19900106,21.906,Indiana
19900107,23.354,Indiana
19900108,22.269,Indiana
19900109,19.716,Indiana
19900110,11.953,Indiana
19900111,8.648,Indiana
19900112,1.083,Indiana
19910101,2.921,Indiana
19910102,1.444,Indiana
19910103,6.656,Indiana
19910104,13.057,Indiana
19910105,20.71,Indiana
19910106,23.918,Indiana
19910107,24.911,Indiana
19910108,23.706,Indiana
19910109,19.241,Indiana
19910110,13.79,Indiana
19910111,4.124,Indiana
19910112,1.587,Indiana
19920101,0.565,Indiana
19920102,3.034,Indiana
19920103,5.447,Indiana
19920104,10.534,Indiana
19920105,16.066,Indiana
19920106,19.943,Indiana
19920107,23.135,Indiana
19920108,20.66,Indiana
19920109,18.338,Indiana
19920110,11.65,Indiana
19920111,5.967,Indiana
19920112,0.264,Indiana
19930101,0.663,Indiana
19930102,2.652,Indiana
19930103,3.119,Indiana
19930104,9.916,Indiana
19930105,17.458,Indiana
19930106,21.426,Indiana
19930107,25.259,Indiana
19930108,23.996,Indiana
19930109,17.173,Indiana
19930110,11.041,Indiana
19930111,5.368,Indiana
19930112,0.147,Indiana
19940101,6.235,Indiana
19940102,1.989,Indiana
19940103,4.739,Indiana
19940104,12.019,Indiana
19940105,15.395,Indiana
19940106,23.373,Indiana
19940107,23.719,Indiana
19940108,21.59,Indiana
19940109,18.68,Indiana
19940110,13.238,Indiana
19940111,8.681,Indiana
19940112,2.965,Indiana
19950101,1.962,Indiana
19950102,1.318,Indiana
19950103,6.625,Indiana
19950104,10.459,Indiana
19950105,16.196,Indiana
19950106,22.631,Indiana
19950107,24.795,Indiana
19950108,26.168,Indiana
19950109,18.017,Indiana
19950110,13.182,Indiana
19950111,2.769,Indiana
19950112,2.243,Indiana
19960101,3.479,Indiana
19960102,0.662,Indiana
19960103,1.613,Indiana
19960104,9.351,Indiana
19960105,16.592,Indiana
19960106,22.256,Indiana
19960107,22.744,Indiana
19960108,23.388,Indiana
19960109,18.392,Indiana
19960110,12.833,Indiana
19960111,2.548,Indiana
19960112,0.839,Indiana
19970101,4.544,Indiana
19970102,1.743,Indiana
19970103,6.14,Indiana
19970104,8.819,Indiana
19970105,14.153,Indiana
19970106,21.444,Indiana
19970107,24.009,Indiana
19970108,21.755,Indiana
19970109,18.925,Indiana
19970110,12.438,Indiana
19970111,4.149,Indiana
19970112,0.728,Indiana
19980101,1.678,Indiana
19980102,4.341,Indiana
19980103,5.544,Indiana
19980104,11.67,Indiana
19980105,19.865,Indiana
19980106,22.408,Indiana
19980107,23.9,Indiana
19980108,23.903,Indiana
19980109,21.657,Indiana
19980110,13.553,Indiana
19980111,7.691,Indiana
19980112,2.701,Indiana
19990101,2.453,Indiana
19990102,2.704,Indiana
19990103,3.049,Indiana
19990104,12.406,Indiana
19990105,18.264,Indiana
19990106,22.993,Indiana
19990107,26.256,Indiana
19990108,22.528,Indiana
19990109,19.434,Indiana
19990110,12.439,Indiana
19990111,9.162,Indiana
19990112,0.878,Indiana
20000101,2.633,Indiana
20000102,2.857,Indiana
20000103,7.909,Indiana
20000104,10.645,Indiana
20000105,18.579,Indiana
20000106,22.072,Indiana
20000107,22.947,Indiana
20000108,23.04,Indiana
20000109,18.771,Indiana
20000110,14.458,Indiana
20000111,5.066,Indiana
20000112,6.72,Indiana
20010101,2.579,Indiana
20010102,0.977,Indiana
20010103,3.192,Indiana
20010104,13.955,Indiana
20010105,18.406,Indiana
20010106,21.402,Indiana
20010107,24.033,Indiana
20010108,24.047,Indiana
20010109,18.28,Indiana
20010110,12.513,Indiana
20010111,9.917,Indiana
20010112,3.04,Indiana
20020101,1.521,Indiana
20020102,1.991,Indiana
20020103,3.878,Indiana
20020104,12.35,Indiana
20020105,15.38,Indiana
20020106,23.505,Indiana
20020107,25.871,Indiana
20020108,24.487,Indiana
20020109,21.413,Indiana
20020110,11.717,Indiana
20020111,4.855,Indiana
20020112,0.048,Indiana
20030101,5.312,Indiana
20030102,3.077,Indiana
20030103,5.928,Indiana
20030104,12.168,Indiana
20030105,16.472,Indiana
20030106,20.293,Indiana
20030107,23.659,Indiana
20030108,24.013,Indiana
20030109,18.182,Indiana
20030110,12.093,Indiana
20030111,8.251,Indiana
20030112,1.152,Indiana
20040101,3.819,Indiana
20040102,0.749,Indiana
20040103,7.221,Indiana
20040104,12.195,Indiana
20040105,19.405,Indiana
20040106,21.597,Indiana
20040107,23.061,Indiana
20040108,21.083,Indiana
20040109,20.299,Indiana
20040110,13.09,Indiana
20040111,8.183,Indiana
20040112,0.291,Indiana
20050101,0.894,Indiana
20050102,1.819,Indiana
20050103,3.354,Indiana
20050104,12.588,Indiana
20050105,15.762,Indiana
